u_id,r_id,time_taken,preferrence,rating
2601,196,59.87,river,5
2601,409,48.63,park,1
2601,328,52.59,river,5
2601,570,52.45,park,3
2601,716,35.71,park,1
2601,155,40.18,river,5
2601,341,37.69,mountain,5
2601,304,53.27,river,5
2601,680,24.82,park,3
2601,388,44.74,park,1
2602,1098,42.01,mountain,5
2602,1311,37.35,park,5
2602,1257,28.48,mountain,5
2602,1242,21.63,mountain,5
2602,1049,35.63,river,3
2602,1404,21.6,mountain,5
2602,1054,50.36,river,2
2602,887,59.74,river,2
2602,1065,29.8,river,2
2602,1119,53.13,mountain,5
2603,974,55.28,mountain,5
2603,1225,31.87,river,5
2603,1056,38.48,river,5
2603,1070,52.27,river,5
2603,1113,28.87,mountain,5
2603,1302,23.34,park,2
2603,1030,36.76,river,5
2603,898,52.03,river,5
2603,1209,30.35,river,5
2603,1037,34.65,river,5
2604,1197,24.79,river,1
2604,1377,43.85,river,2
2604,1221,46.1,river,3
2604,884,21.63,river,2
2604,1045,23.59,river,1
2604,1034,31.33,river,2
2604,925,45.68,river,1
2604,1289,57.11,park,3
2604,1260,26.02,mountain,5
2604,1408,31.9,mountain,5
2605,1037,51.77,river,3
2605,910,29.59,river,1
2605,1460,34.21,park,5
2605,1061,21.13,river,1
2605,1415,20.86,mountain,3
2605,902,50.35,river,2
2605,1039,53.32,river,1
2605,1390,43.11,mountain,3
2605,1347,47.48,river,1
2605,1211,40.63,river,2
2606,1187,48.31,river,3
2606,1361,23.84,river,3
2606,1456,39.18,park,5
2606,1041,26.5,river,2
2606,1280,56.61,park,5
2606,920,56.32,river,2
2606,1253,51.33,mountain,5
2606,906,44.98,river,3
2606,1099,35.32,mountain,5
2606,962,53.96,mountain,5
2607,1099,58.05,mountain,3
2607,921,33.1,river,5
2607,1064,34.14,river,5
2607,908,51.15,river,5
2607,1302,57.26,park,5
2607,898,39.9,river,5
2607,933,29.14,mountain,3
2607,1050,39.65,river,5
2607,1416,25.84,mountain,2
2607,1466,56.66,park,5
2608,622,31.5,river,5
2608,736,39.29,river,5
2608,996,42.01,park,5
2608,1310,34.44,park,5
2608,805,37.35,mountain,3
2608,605,47.04,river,5
2608,1024,28.86,park,5
2608,754,47.46,river,5
2608,1151,43.31,park,5
2608,751,44.74,river,5
2609,1177,40.86,park,3
2609,605,27.88,river,5
2609,590,27.38,river,5
2609,1157,56.77,park,2
2609,479,38.52,river,5
2609,1135,59.44,park,3
2609,471,32.58,river,5
2609,610,34.25,river,5
2609,1152,32.06,park,2
2609,994,52.29,park,1
2610,328,35.38,river,5
2610,719,33.38,park,1
2610,312,50.78,river,5
2610,421,49.8,park,1
2610,191,29.72,river,5
2610,717,49.64,park,3
2610,412,35.61,park,1
2610,724,26.01,park,2
2610,333,53.42,river,5
2610,188,27.07,river,5
2611,377,49.66,mountain,2
2611,196,32.67,river,5
2611,412,48.3,park,2
2611,584,25.36,park,3
2611,388,46.04,park,1
2611,689,46.99,park,3
2611,434,21.16,park,3
2611,310,41.82,river,5
2611,176,48.29,river,5
2611,175,27.55,river,5
2612,332,58.32,river,5
2612,330,59.09,river,5
2612,409,39.98,park,1
2612,328,57.89,river,5
2612,170,25.39,river,5
2612,168,56.97,river,5
2612,540,58.47,park,1
2612,690,22.7,park,3
2612,689,32.74,park,1
2612,159,49.47,river,5
2613,388,44.11,park,5
2613,693,50.98,park,5
2613,570,29.45,park,5
2613,536,41.02,park,5
2613,329,52.76,river,1
2613,689,36.84,park,5
2613,682,57.18,park,5
2613,159,25.55,river,3
2613,409,38.2,park,5
2613,320,26.27,river,3
2614,1156,34.9,park,5
2614,773,31.53,river,2
2614,1231,20.5,mountain,3
2614,1161,36.94,park,5
2614,1166,39.89,park,5
2614,1007,53.86,park,5
2614,1012,36.46,park,5
2614,1320,28.07,park,5
2614,728,39.06,river,3
2614,957,59.61,mountain,1
2615,402,46.37,park,1
2615,720,44.2,park,3
2615,550,22.76,park,2
2615,154,25.08,river,5
2615,421,31.75,park,1
2615,568,22.46,park,1
2615,304,40.93,river,5
2615,585,57.67,park,1
2615,193,35.58,river,5
2615,724,26.59,park,1
2616,1198,24.03,river,5
2616,1308,58.52,park,2
2616,1442,31.08,park,2
2616,1445,57.12,park,3
2616,1319,25.05,park,1
2616,944,44.7,mountain,5
2616,1427,47.28,mountain,5
2616,1058,23.0,river,5
2616,1270,53.73,mountain,5
2616,1107,45.5,mountain,5
2617,697,59.01,park,2
2617,158,42.8,river,5
2617,156,50.08,river,5
2617,187,41.75,river,5
2617,419,45.86,park,2
2617,389,46.94,park,1
2617,689,49.78,park,1
2617,425,38.55,park,3
2617,565,53.36,park,2
2617,196,39.82,river,5
2618,155,25.62,river,5
2618,693,46.47,park,1
2618,700,24.73,park,2
2618,402,39.32,park,3
2618,316,51.09,river,5
2618,154,47.69,river,5
2618,197,33.24,river,5
2618,320,38.69,river,5
2618,171,52.13,river,5
2618,386,43.51,park,3
2619,933,49.74,mountain,2
2619,910,29.52,river,5
2619,968,45.14,mountain,2
2619,1107,54.23,mountain,2
2619,1449,24.5,park,5
2619,920,43.3,river,5
2619,1335,53.47,river,5
2619,1415,55.98,mountain,3
2619,1460,35.3,park,5
2619,926,39.56,river,5
2620,1069,21.63,river,5
2620,1436,27.24,park,5
2620,1100,58.84,mountain,2
2620,1260,23.48,mountain,3
2620,1459,48.06,park,5
2620,1063,43.33,river,5
2620,1180,39.84,river,5
2620,1050,45.91,river,5
2620,893,54.03,river,5
2620,1062,40.8,river,5
2621,859,23.01,park,3
2621,474,26.49,river,5
2621,831,47.43,park,2
2621,1133,23.98,park,2
2621,1231,23.82,mountain,1
2621,615,54.54,river,5
2621,1002,47.09,park,2
2621,1301,25.66,park,3
2621,483,34.94,river,5
2621,732,56.92,river,5
2622,438,47.35,river,1
2622,805,46.27,mountain,1
2622,731,27.66,river,2
2622,1135,31.39,park,5
2622,850,54.12,park,5
2622,596,28.63,river,3
2622,845,45.9,park,5
2622,1136,36.92,park,5
2622,591,30.56,river,3
2622,901,50.4,river,2
2623,693,35.35,park,1
2623,394,39.96,park,3
2623,171,34.95,river,5
2623,170,38.77,river,5
2623,326,55.62,river,5
2623,569,41.17,park,1
2623,540,42.81,park,2
2623,173,53.42,river,5
2623,306,26.12,river,5
2623,682,51.47,park,3
2624,162,55.25,river,5
2624,571,28.23,park,2
2624,388,38.42,park,2
2624,406,39.35,park,2
2624,326,41.29,river,5
2624,341,50.94,mountain,1
2624,335,27.82,river,5
2624,724,30.37,park,1
2624,308,20.12,river,5
2624,176,32.21,river,5
2625,846,55.71,park,2
2625,896,50.36,river,5
2625,1288,52.13,park,2
2625,1136,55.38,park,2
2625,877,34.87,park,1
2625,983,50.35,park,2
2625,917,21.52,river,5
2625,862,49.76,park,1
2625,1160,25.61,park,3
2625,828,24.26,park,2
2626,747,56.94,river,2
2626,463,50.95,river,2
2626,1164,52.87,park,5
2626,609,32.71,river,1
2626,745,38.5,river,1
2626,1137,35.16,park,5
2626,994,38.04,park,5
2626,1324,28.14,park,5
2626,437,25.87,river,3
2626,998,26.43,park,5
2627,412,40.92,park,1
2627,409,50.92,park,3
2627,584,40.19,park,1
2627,199,22.38,river,3
2627,540,34.37,park,1
2627,394,49.47,park,2
2627,434,53.22,park,1
2627,173,29.93,river,2
2627,536,26.53,park,1
2627,571,30.7,park,3
2628,977,59.61,mountain,3
2628,910,52.94,river,2
2628,1030,34.68,river,3
2628,882,28.57,river,2
2628,1063,52.7,river,1
2628,1242,24.21,mountain,3
2628,950,28.93,mountain,3
2628,1257,47.99,mountain,2
2628,898,48.75,river,2
2628,1368,50.23,river,3
2629,1206,57.81,river,5
2629,1029,52.63,river,5
2629,1473,53.19,park,5
2629,1184,39.93,river,5
2629,1371,50.99,river,5
2629,1464,42.61,park,5
2629,1440,39.2,park,5
2629,1412,25.89,mountain,1
2629,1186,23.22,river,5
2629,1209,39.22,river,5
2630,1080,38.46,mountain,2
2630,1458,40.86,park,5
2630,1363,31.21,river,5
2630,1397,53.51,mountain,2
2630,1188,57.17,river,5
2630,898,24.92,river,5
2630,1335,54.82,river,5
2630,1471,34.83,park,5
2630,1444,24.17,park,5
2630,1353,38.5,river,5
2631,418,22.81,park,5
2631,570,21.3,park,5
2631,400,43.15,park,5
2631,169,53.72,river,5
2631,324,50.59,river,5
2631,181,20.81,river,5
2631,565,27.6,park,5
2631,325,36.74,river,5
2631,168,39.05,river,5
2631,377,27.68,mountain,1
2632,1213,50.8,river,3
2632,1065,56.58,river,2
2632,906,21.07,river,2
2632,1419,25.21,mountain,5
2632,1057,36.37,river,1
2632,1210,45.19,river,2
2632,1081,35.58,mountain,5
2632,1202,22.98,river,3
2632,1445,47.66,park,2
2632,1408,29.3,mountain,5
2633,199,37.57,river,5
2633,326,43.51,river,5
2633,395,41.54,park,5
2633,550,22.07,park,5
2633,308,44.71,river,5
2633,386,21.82,park,5
2633,315,32.28,river,5
2633,161,58.64,river,5
2633,416,59.85,park,5
2633,306,41.74,river,5
2634,1216,56.12,river,3
2634,1429,48.9,park,1
2634,1472,51.95,park,2
2634,1373,44.5,river,2
2634,1221,53.91,river,2
2634,938,40.15,mountain,5
2634,1344,21.47,river,3
2634,1195,25.1,river,1
2634,1467,29.88,park,3
2634,1264,49.13,mountain,5
2635,1388,28.43,mountain,3
2635,1444,51.17,park,5
2635,1217,47.05,river,5
2635,1053,20.67,river,5
2635,1074,45.21,river,5
2635,888,51.55,river,5
2635,1047,25.3,river,5
2635,1383,27.44,mountain,3
2635,1049,43.65,river,5
2635,1319,32.91,park,5
2636,1407,31.69,mountain,5
2636,914,34.83,river,2
2636,1258,35.27,mountain,5
2636,1423,52.8,mountain,5
2636,911,53.98,river,3
2636,1188,29.07,river,2
2636,1467,58.41,park,5
2636,908,58.43,river,3
2636,1391,54.71,mountain,5
2636,1440,20.05,park,5
2637,1301,59.7,park,5
2637,732,37.64,river,1
2637,1110,28.42,mountain,3
2637,520,38.66,mountain,3
2637,1396,40.27,mountain,3
2637,1123,30.3,mountain,1
2637,458,44.21,river,2
2637,483,42.44,river,2
2637,615,43.31,river,2
2637,447,59.09,river,3
2638,306,27.24,river,2
2638,316,45.2,river,1
2638,169,48.7,river,3
2638,719,25.34,park,5
2638,186,35.13,river,2
2638,409,25.06,park,5
2638,326,47.77,river,1
2638,154,46.11,river,3
2638,176,38.37,river,1
2638,341,41.57,mountain,5
2639,740,38.81,river,5
2639,615,25.15,river,5
2639,846,41.26,park,1
2639,1109,29.57,mountain,3
2639,763,40.31,river,5
2639,625,36.2,river,5
2639,837,36.63,park,3
2639,1301,45.5,park,2
2639,618,38.45,river,5
2639,1133,55.43,park,2
2640,308,48.08,river,2
2640,404,33.3,park,5
2640,177,35.72,river,1
2640,158,42.17,river,2
2640,414,44.96,park,5
2640,187,48.8,river,2
2640,568,57.6,park,5
2640,386,42.89,park,5
2640,550,34.55,park,5
2640,189,27.99,river,3
2641,1041,26.38,river,5
2641,930,37.18,mountain,3
2641,1432,20.26,park,2
2641,1389,54.39,mountain,3
2641,1371,42.19,river,5
2641,1368,43.88,river,5
2641,1032,44.13,river,5
2641,1407,25.62,mountain,2
2641,925,53.52,river,5
2641,1441,20.35,park,3
2642,191,43.42,river,5
2642,318,27.79,river,5
2642,186,36.16,river,5
2642,154,59.41,river,5
2642,724,46.62,park,1
2642,719,55.5,park,3
2642,326,38.99,river,5
2642,155,32.0,river,5
2642,400,25.08,park,3
2642,689,55.78,park,2
2643,1148,45.01,park,2
2643,1015,39.1,park,1
2643,1027,23.2,park,3
2643,1001,22.31,park,1
2643,726,25.26,park,2
2643,1172,28.15,park,1
2643,862,49.97,park,2
2643,1154,25.01,park,2
2643,984,31.12,park,2
2643,687,24.53,park,1
2644,1347,53.62,river,2
2644,1058,27.75,river,3
2644,1084,26.99,mountain,5
2644,1083,38.55,mountain,5
2644,1070,45.86,river,3
2644,1216,42.97,river,1
2644,1211,42.21,river,1
2644,1458,39.0,park,5
2644,1391,44.6,mountain,5
2644,882,55.73,river,2
2645,1057,52.38,river,5
2645,1215,57.91,river,5
2645,1081,34.54,mountain,3
2645,914,33.42,river,5
2645,887,50.2,river,5
2645,885,38.61,river,5
2645,897,30.14,river,5
2645,1032,22.02,river,5
2645,1347,47.48,river,5
2645,1386,40.92,mountain,3
2646,163,58.83,river,5
2646,386,37.99,park,5
2646,326,56.59,river,5
2646,697,56.38,park,5
2646,199,44.74,river,5
2646,187,34.0,river,5
2646,161,40.4,river,5
2646,185,30.91,river,5
2646,324,34.41,river,5
2646,395,55.68,park,5
2647,1457,49.4,park,3
2647,1032,45.83,river,5
2647,1226,25.19,river,5
2647,1083,39.28,mountain,2
2647,1084,37.16,mountain,2
2647,1050,37.91,river,5
2647,1477,37.18,park,2
2647,1361,29.92,river,5
2647,1075,28.51,river,5
2647,893,38.5,river,5
2648,1198,39.51,river,1
2648,952,57.71,mountain,2
2648,1081,30.03,mountain,1
2648,1275,59.49,mountain,3
2648,910,30.41,river,1
2648,1054,36.8,river,2
2648,974,20.5,mountain,1
2648,1430,29.01,park,5
2648,1387,23.56,mountain,3
2648,1419,42.33,mountain,2
2649,880,35.12,river,2
2649,1212,23.6,river,3
2649,898,43.9,river,3
2649,1036,23.76,river,3
2649,1107,21.1,mountain,5
2649,910,45.05,river,2
2649,909,44.47,river,1
2649,1433,53.47,park,3
2649,1265,40.07,mountain,5
2649,1280,59.86,park,2
2650,174,56.94,river,5
2650,313,48.75,river,5
2650,404,25.23,park,5
2650,306,37.92,river,5
2650,570,51.0,park,5
2650,716,20.07,park,5
2650,173,23.2,river,5
2650,188,47.69,river,5
2650,536,48.28,park,5
2650,180,54.74,river,5
2651,779,59.74,mountain,1
2651,846,37.27,park,5
2651,1126,35.53,mountain,1
2651,953,22.6,mountain,2
2651,1286,30.14,park,5
2651,1295,34.32,park,5
2651,1301,42.14,park,5
2651,1157,45.51,park,5
2651,454,43.21,river,5
2651,845,51.47,park,5
2652,995,23.34,park,2
2652,618,51.04,river,5
2652,811,38.91,mountain,1
2652,620,35.95,river,5
2652,743,33.69,river,5
2652,1137,39.79,park,3
2652,1249,59.02,mountain,2
2652,450,57.08,river,5
2652,1443,53.52,park,2
2652,746,57.28,river,5
2653,161,56.03,river,2
2653,196,59.58,river,2
2653,334,57.72,river,3
2653,310,42.74,river,2
2653,170,42.07,river,1
2653,158,51.88,river,2
2653,328,42.25,river,2
2653,176,33.84,river,3
2653,169,40.72,river,3
2653,682,45.14,park,5
2654,1185,21.39,river,5
2654,1409,49.18,mountain,1
2654,906,39.98,river,5
2654,1475,38.54,park,3
2654,1189,35.21,river,5
2654,887,31.67,river,5
2654,1406,56.05,mountain,1
2654,1312,55.14,park,2
2654,1455,32.69,park,2
2654,1121,49.53,mountain,1
2655,1037,39.33,river,5
2655,1067,29.43,river,5
2655,1377,32.61,river,5
2655,1387,20.86,mountain,3
2655,1052,54.41,river,5
2655,1421,55.8,mountain,2
2655,1258,51.86,mountain,3
2655,1393,42.6,mountain,2
2655,880,34.97,river,5
2655,1040,34.44,river,5
2656,386,21.16,park,5
2656,331,43.76,river,1
2656,196,40.91,river,1
2656,711,22.28,park,5
2656,323,27.65,river,2
2656,182,52.9,river,1
2656,584,49.65,park,5
2656,158,55.49,river,1
2656,408,32.36,park,5
2656,424,40.02,park,5
2657,804,56.74,mountain,5
2657,627,57.33,river,5
2657,770,46.09,river,5
2657,462,35.56,river,5
2657,1324,48.14,park,1
2657,982,23.08,park,1
2657,1271,26.45,mountain,5
2657,1024,55.77,park,3
2657,361,24.58,mountain,5
2657,649,57.27,mountain,5
2658,1394,49.83,mountain,5
2658,1033,25.77,river,5
2658,1063,46.84,river,5
2658,914,50.92,river,5
2658,1182,52.5,river,5
2658,1125,40.19,mountain,5
2658,1206,46.71,river,5
2658,1213,55.64,river,5
2658,1377,46.88,river,5
2658,1224,45.79,river,5
2659,1469,23.01,park,5
2659,1293,35.8,park,5
2659,805,50.88,mountain,1
2659,860,22.89,park,5
2659,1010,26.17,park,5
2659,1126,32.37,mountain,2
2659,1164,43.93,park,5
2659,1288,50.85,park,5
2659,1243,50.14,mountain,1
2659,857,28.9,park,5
2660,1410,59.19,mountain,5
2660,1418,28.87,mountain,5
2660,1042,25.89,river,2
2660,1066,53.74,river,2
2660,1119,37.32,mountain,5
2660,1074,32.69,river,3
2660,1060,54.12,river,1
2660,925,57.12,river,3
2660,915,58.6,river,1
2660,1376,21.38,river,3
2661,418,34.76,park,5
2661,329,27.52,river,5
2661,419,23.85,park,5
2661,409,42.2,park,5
2661,690,48.57,park,5
2661,313,52.37,river,5
2661,536,31.33,park,5
2661,568,48.02,park,5
2661,416,43.8,park,5
2661,162,46.23,river,5
2662,1054,48.88,river,5
2662,1049,58.42,river,5
2662,1073,30.64,river,5
2662,1030,32.39,river,5
2662,1191,23.83,river,5
2662,1460,28.65,park,2
2662,1473,24.34,park,3
2662,1179,51.68,river,5
2662,1034,58.56,river,5
2662,1062,34.61,river,5
2663,592,50.42,river,1
2663,871,29.52,park,2
2663,1157,40.07,park,3
2663,767,46.73,river,2
2663,619,59.71,river,3
2663,622,52.72,river,2
2663,830,47.55,park,2
2663,1292,34.98,park,3
2663,838,42.1,park,1
2663,463,29.63,river,2
2664,1221,50.32,river,3
2664,1113,51.13,mountain,2
2664,1219,39.96,river,3
2664,1213,57.1,river,1
2664,938,31.63,mountain,2
2664,1180,59.36,river,2
2664,1423,44.69,mountain,2
2664,1058,41.21,river,3
2664,1053,42.85,river,3
2664,1390,48.22,mountain,2
2665,568,47.3,park,1
2665,377,43.4,mountain,1
2665,570,28.65,park,1
2665,412,42.31,park,2
2665,175,56.18,river,5
2665,176,32.17,river,5
2665,315,43.3,river,5
2665,162,51.48,river,5
2665,394,20.38,park,2
2665,716,29.04,park,2
2666,744,29.98,river,1
2666,595,57.7,river,3
2666,1396,42.82,mountain,5
2666,601,24.77,river,1
2666,788,54.25,mountain,5
2666,912,46.51,river,2
2666,1294,57.55,park,3
2666,816,59.15,mountain,5
2666,903,29.73,river,2
2666,1291,50.32,park,2
2667,177,45.41,river,5
2667,400,38.11,park,5
2667,690,49.21,park,5
2667,178,23.23,river,5
2667,190,43.73,river,5
2667,182,38.1,river,5
2667,151,31.27,river,5
2667,424,45.8,park,5
2667,324,37.2,river,5
2667,306,20.53,river,5
2668,570,52.2,park,3
2668,689,57.0,park,1
2668,163,29.48,river,5
2668,161,43.86,river,5
2668,724,29.5,park,2
2668,331,29.56,river,5
2668,323,43.8,river,5
2668,680,32.66,park,1
2668,386,39.23,park,1
2668,550,37.38,park,2
2669,911,44.35,river,5
2669,822,20.81,mountain,3
2669,1460,58.75,park,5
2669,1119,27.1,mountain,1
2669,928,35.27,mountain,1
2669,1323,42.94,park,5
2669,918,25.74,river,5
2669,1183,32.87,river,5
2669,1389,41.38,mountain,2
2669,1041,33.4,river,5
2670,1474,35.0,park,5
2670,1468,26.56,park,5
2670,1178,20.46,river,3
2670,895,42.39,river,1
2670,944,52.34,mountain,5
2670,1083,34.6,mountain,5
2670,1204,24.68,river,1
2670,926,21.53,river,1
2670,1056,55.27,river,3
2670,1444,29.47,park,5
2671,1024,43.62,park,3
2671,1259,42.37,mountain,2
2671,478,20.61,river,5
2671,739,47.4,river,5
2671,873,50.09,park,1
2671,1158,41.03,park,3
2671,979,27.59,park,3
2671,479,50.73,river,5
2671,916,33.75,river,5
2671,1004,34.27,park,1
2672,571,51.13,park,5
2672,310,41.51,river,1
2672,170,31.28,river,1
2672,156,57.41,river,2
2672,167,28.57,river,1
2672,308,27.21,river,2
2672,434,35.59,park,5
2672,386,59.73,park,5
2672,191,27.77,river,2
2672,400,25.59,park,5
2673,1030,44.54,river,2
2673,1409,57.4,mountain,5
2673,923,50.23,river,1
2673,898,50.22,river,2
2673,1206,40.36,river,1
2673,1208,33.52,river,2
2673,1363,39.27,river,3
2673,892,40.8,river,2
2673,926,53.48,river,3
2673,1318,41.93,park,5
2674,680,57.19,park,1
2674,199,44.78,river,2
2674,171,58.78,river,3
2674,550,23.39,park,1
2674,163,55.08,river,3
2674,682,37.62,park,2
2674,193,32.84,river,3
2674,197,20.53,river,3
2674,341,27.73,mountain,5
2674,161,25.61,river,1
2675,304,47.83,river,5
2675,711,39.07,park,1
2675,565,51.07,park,1
2675,569,26.95,park,1
2675,153,31.73,river,5
2675,320,30.02,river,5
2675,174,43.17,river,5
2675,315,33.31,river,5
2675,312,23.79,river,5
2675,190,52.33,river,5
2676,720,29.89,park,5
2676,168,28.66,river,5
2676,195,20.63,river,5
2676,568,39.59,park,5
2676,174,40.43,river,5
2676,182,51.98,river,5
2676,717,34.13,park,5
2676,697,57.91,park,5
2676,189,42.34,river,5
2676,310,24.2,river,5
2677,612,46.41,river,5
2677,834,21.03,park,1
2677,891,39.45,river,5
2677,758,37.83,river,5
2677,727,34.88,park,2
2677,1282,55.06,park,3
2677,901,30.39,river,5
2677,1078,47.91,mountain,2
2677,805,54.65,mountain,2
2677,847,30.69,park,1
2678,603,40.87,river,5
2678,834,22.68,park,1
2678,976,55.6,mountain,1
2678,1167,24.51,park,1
2678,454,35.41,river,5
2678,881,56.79,river,5
2678,619,45.32,river,5
2678,1135,45.06,park,1
2678,767,44.99,river,5
2678,1285,28.07,park,2
2679,1076,57.73,river,5
2679,911,25.88,river,5
2679,1044,29.43,river,5
2679,1258,51.14,mountain,5
2679,1199,43.82,river,5
2679,1099,27.47,mountain,5
2679,1226,23.09,river,5
2679,1209,50.63,river,5
2679,887,26.57,river,5
2679,1053,40.15,river,5
2680,188,28.61,river,1
2680,173,48.99,river,3
2680,724,56.93,park,1
2680,191,20.25,river,1
2680,167,54.12,river,2
2680,334,25.09,river,1
2680,329,25.37,river,3
2680,196,29.56,river,2
2680,197,27.86,river,1
2680,389,20.05,park,2
2681,855,20.39,park,1
2681,1299,44.92,park,2
2681,448,53.27,river,5
2681,619,40.55,river,5
2681,1147,34.16,park,1
2681,596,58.11,river,5
2681,1288,50.6,park,2
2681,983,41.89,park,3
2681,773,45.81,river,5
2681,862,21.48,park,2
2682,711,55.02,park,5
2682,536,22.89,park,5
2682,412,32.66,park,5
2682,341,38.27,mountain,2
2682,158,36.57,river,5
2682,690,59.26,park,5
2682,332,33.07,river,5
2682,169,48.15,river,5
2682,154,38.89,river,5
2682,328,42.47,river,5
2683,1143,54.2,park,1
2683,1133,32.45,park,3
2683,1176,41.24,park,3
2683,1021,43.79,park,3
2683,868,46.75,park,3
2683,1299,27.81,park,1
2683,961,42.12,mountain,2
2683,660,26.42,mountain,1
2683,860,34.34,park,3
2683,440,50.83,river,5
2684,159,20.28,river,5
2684,174,28.88,river,5
2684,565,41.44,park,2
2684,168,41.18,river,5
2684,167,31.77,river,5
2684,540,48.68,park,2
2684,186,53.88,river,5
2684,425,35.03,park,3
2684,193,30.09,river,5
2684,414,20.48,park,2
2685,1162,43.42,park,5
2685,1443,21.34,park,5
2685,1082,46.68,mountain,5
2685,1231,48.48,mountain,5
2685,988,50.05,park,5
2685,1314,24.01,park,5
2685,900,33.85,river,3
2685,611,43.21,river,1
2685,916,32.44,river,1
2685,843,24.38,park,5
2686,304,54.37,river,5
2686,697,28.24,park,3
2686,690,26.52,park,1
2686,185,39.31,river,5
2686,569,47.35,park,2
2686,175,28.57,river,5
2686,151,36.56,river,5
2686,394,55.54,park,1
2686,585,33.3,park,1
2686,409,37.1,park,1
2687,1210,26.15,river,3
2687,1208,34.55,river,3
2687,1410,48.48,mountain,2
2687,902,46.54,river,3
2687,1260,37.48,mountain,2
2687,1202,31.38,river,2
2687,1361,59.37,river,3
2687,926,23.56,river,3
2687,1205,57.71,river,2
2687,1395,35.99,mountain,2
2688,1035,24.59,river,5
2688,906,47.95,river,5
2688,930,28.12,mountain,2
2688,889,28.99,river,5
2688,918,40.42,river,5
2688,1066,40.01,river,5
2688,904,58.27,river,5
2688,1189,20.93,river,5
2688,1215,30.5,river,5
2688,1347,30.4,river,5
2689,877,24.63,park,5
2689,872,56.8,park,5
2689,890,22.01,river,3
2689,1015,21.12,park,5
2689,1140,56.99,park,5
2689,979,39.9,park,5
2689,1079,53.29,mountain,5
2689,833,20.41,park,5
2689,866,23.91,park,5
2689,591,22.62,river,2
2690,780,30.13,mountain,3
2690,749,26.99,river,5
2690,741,33.48,river,5
2690,462,55.22,river,5
2690,989,42.28,park,2
2690,1446,28.43,park,3
2690,881,50.09,river,5
2690,988,22.98,park,2
2690,1294,37.9,park,2
2690,458,59.03,river,5
2691,191,53.03,river,5
2691,175,59.3,river,5
2691,724,56.89,park,5
2691,190,28.42,river,5
